@relation Regression

@attribute slope1 numeric
@attribute intercept1 numeric
@attribute destClass {2,1}

@data
0.017936,-0.766563,1
0.018646,-0.796019,1
0.019709,-0.840136,1
0.023303,-0.989305,2
0.017938,-0.766657,2
0.018913,-0.807132,2
0.013462,-0.580895,2
0.018577,-0.793194,2
0.021279,-0.905327,2
0.019466,-0.830066,1
0.020432,-0.870154,2
0.024463,-1.037427,2
0.015833,-0.679298,2
0.018933,-0.80797,1
0.016875,-0.722555,2
0.017368,-0.743019,1
0.020441,-0.870528,2
0.022966,-0.975329,1
0.020579,-0.876246,1
0.015756,-0.676121,2
0.016684,-0.714604,1
0.014865,-0.639127,1
0.016236,-0.696037,1
0.022011,-0.935668,2
0.019713,-0.840314,1
0.016165,-0.693094,1
0.016439,-0.704434,2
0.019497,-0.831339,2
0.025185,-1.067428,2
0.015219,-0.653832,2
0.018666,-0.79685,1
0.021093,-0.897573,1
0.021693,-0.922491,1
0.008934,-0.393004,2
0.011794,-0.511688,1
0.020963,-0.892213,2
0.017607,-0.752907,1
0.017491,-0.7481,1
0.01774,-0.758426,1
0.018984,-0.810083,2
0.006852,-0.306602,2
0.019913,-0.848611,1
0.019636,-0.837119,1
0.021329,-0.907375,1
0.020468,-0.871635,2
0.015829,-0.679135,2
0.023037,-0.978256,1
0.023452,-0.995487,2
0.016193,-0.694238,2
0.014509,-0.624363,1
0.012506,-0.541232,2
0.019977,-0.85129,2
0.018821,-0.80329,1
0.023213,-0.985578,1
0.018131,-0.774648,1
0.020473,-0.871846,1
0.017161,-0.73443,1
0.021401,-0.91038,2
0.018577,-0.79316,2
0.014335,-0.617124,2
0.018323,-0.782637,1
0.022299,-0.947633,1
0.017954,-0.767314,2
0.017046,-0.729628,2
0.023537,-0.999033,2
0.021893,-0.930779,1
0.017515,-0.749106,2
0.023944,-1.015898,2
0.018215,-0.778137,1
0.024397,-1.03472,2
0.013908,-0.599404,2
0.022544,-0.957799,1
0.018893,-0.806287,2
0.022347,-0.94964,1
0.017207,-0.736312,1
0.011451,-0.497448,2
0.019842,-0.84567,1
0.021941,-0.932793,2
0.016761,-0.717811,2
0.008579,-0.378249,2
0.019839,-0.845539,1
0.021527,-0.915595,1
0.019036,-0.812216,1
0.026373,-1.116693,1
0.023942,-1.01582,2
0.019217,-0.81974,1
0.02372,-1.006625,1
0.01656,-0.709473,1
0.018139,-0.775004,1
0.018795,-0.802205,1
0.022718,-0.965019,1
0.013644,-0.588452,2
0.031779,-1.341048,2
