@relation Regression

@attribute slope1 numeric
@attribute intercept1 numeric
@attribute destClass {1,2}

@data
0.116959,-1.427357,1
0.112436,-1.370815,2
0.096231,-1.168256,2
0.122889,-1.501484,1
0.118287,-1.443956,1
0.140553,-1.72228,1
0.106501,-1.296634,2
0.084179,-1.017605,2
0.10545,-1.283494,1
0.111604,-1.360422,2
0.122367,-1.494956,2
0.107749,-1.312227,1
0.085245,-1.030925,2
0.093948,-1.139712,2
0.119718,-1.461843,1
0.100662,-1.223643,2
0.114969,-1.402484,2
0.125966,-1.539941,1
0.125443,-1.533405,1
0.137065,-1.678682,1
0.111759,-1.362357,2
0.115251,-1.406004,1
0.094858,-1.151091,2
0.111924,-1.364413,1
0.124427,-1.520704,2
0.08742,-1.058119,2
0.112185,-1.367679,2
