@relation 'Original signal'

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute a24 numeric
@attribute a25 numeric
@attribute a26 numeric
@attribute a27 numeric
@attribute a28 numeric
@attribute a29 numeric
@attribute a30 numeric
@attribute a31 numeric
@attribute a32 numeric
@attribute a33 numeric
@attribute a34 numeric
@attribute a35 numeric
@attribute a36 numeric
@attribute a37 numeric
@attribute a38 numeric
@attribute a39 numeric
@attribute a40 numeric
@attribute a41 numeric
@attribute a42 numeric
@attribute a43 numeric
@attribute a44 numeric
@attribute a45 numeric
@attribute a46 numeric
@attribute a47 numeric
@attribute a48 numeric
@attribute a49 numeric
@attribute a50 numeric
@attribute a51 numeric
@attribute a52 numeric
@attribute a53 numeric
@attribute a54 numeric
@attribute a55 numeric
@attribute a56 numeric
@attribute a57 numeric
@attribute a58 numeric
@attribute a59 numeric
@attribute a60 numeric
@attribute a61 numeric
@attribute a62 numeric
@attribute a63 numeric
@attribute a64 numeric
@attribute a65 numeric
@attribute a66 numeric
@attribute a67 numeric
@attribute a68 numeric
@attribute a69 numeric
@attribute a70 numeric
@attribute a71 numeric
@attribute a72 numeric
@attribute a73 numeric
@attribute a74 numeric
@attribute a75 numeric
@attribute a76 numeric
@attribute a77 numeric
@attribute a78 numeric
@attribute a79 numeric
@attribute a80 numeric
@attribute a81 numeric
@attribute a82 numeric
@attribute a83 numeric
@attribute a84 numeric
@attribute a85 numeric
@attribute a86 numeric
@attribute a87 numeric
@attribute a88 numeric
@attribute a89 numeric
@attribute a90 numeric
@attribute a91 numeric
@attribute a92 numeric
@attribute a93 numeric
@attribute a94 numeric
@attribute a95 numeric
@attribute a96 numeric
@attribute a97 numeric
@attribute a98 numeric
@attribute destClass {-1.0,1.0}

@data
-10.550579,4.086331,6.491889,7.534881,8.119993,6.702103,4.248333,1.841777,1.080577,2.159968,2.676402,2.419582,2.907677,3.001958,1.323743,-0.766226,-1.916137,-2.02348,-1.995752,-2.891363,-3.644737,-2.795334,-2.775829,-4.09865,-4.250833,-4.566893,-5.29529,-5.092792,-5.669645,-6.338683,-6.170685,-7.215619,-7.996082,-7.374644,-7.424473,-7.391834,-6.775597,-6.28281,-5.310426,-4.956965,-4.209175,-1.694371,-0.864728,-0.752344,0.62174,0.535219,1.211154,1.958569,1.509203,1.513367,1.087051,1.625929,2.826724,2.656555,1.923939,1.708966,2.531887,2.625624,2.206165,2.509807,2.164996,1.665054,2.186594,2.262662,1.865433,2.695904,2.826893,1.576379,2.011757,2.463279,2.119479,2.56161,2.149454,2.738773,3.157071,2.033695,2.265712,2.52745,1.902069,0.973052,0.407502,0.441442,0.553758,0.942315,-0.06383,0.047819,0.70725,-0.623476,-0.166544,-0.315958,-1.082062,-0.101275,0.002791,-0.110847,-0.081702,-0.034484,0.142951,14.680994,1.0
-10.550579,7.389378,11.327765,8.944411,8.09808,3.507901,2.970465,5.706565,4.98028,4.601041,3.49365,0.72548,-1.474023,-1.627909,-2.117087,-2.266917,-2.863791,-3.151018,-3.137946,-3.305301,-3.791407,-4.210278,-4.286061,-4.645364,-5.349557,-5.614783,-5.842923,-6.58761,-6.694006,-6.874994,-7.211325,-7.045452,-6.950082,-6.270152,-5.527953,-4.649944,-3.137101,-1.933405,-0.911033,0.178731,1.167971,1.841918,2.236509,2.548248,2.595138,2.436136,2.47073,2.163037,2.073032,2.127834,1.96739,2.109364,1.879834,1.810846,2.084274,1.832552,1.771038,1.751767,1.683095,1.667471,1.273468,1.499345,1.460658,1.163619,0.990104,0.918671,0.871671,0.56164,0.678096,0.569786,0.624171,0.267279,0.218068,0.984047,1.539309,1.673304,1.772628,1.24059,0.590602,0.385001,0.073924,-0.301447,-0.457074,-0.408047,-0.631205,-0.583108,-0.499348,-0.394179,-0.292932,-0.557158,-0.220642,-0.204079,-0.539035,-0.358951,-0.389333,0.590904,1.093018,14.680994,1.0
-10.550579,-0.680446,-3.852502,-4.625562,-2.852089,-1.192511,-1.344739,-2.182244,-2.247725,-1.933979,-2.043121,-2.359505,-2.480006,-2.569702,-2.684891,-2.592422,-2.439529,-2.586114,-2.960818,-3.151914,-3.113778,-3.091477,-3.252647,-3.545783,-3.902987,-4.249744,-4.480718,-4.516903,-4.54608,-4.928509,-5.571038,-5.894799,-5.666894,-5.452478,-5.651867,-5.903413,-5.770656,-5.434214,-5.109601,-4.61565,-3.934447,-3.442166,-3.209868,-2.681771,-1.525286,-0.218174,0.516108,0.730989,1.046756,1.685254,2.162435,2.282037,2.451993,2.887043,3.225375,3.405082,3.777359,4.129021,3.865242,3.230197,3.040854,3.244647,3.243511,3.092016,3.149619,3.149737,2.955002,3.064181,3.446038,3.18924,2.256415,1.911848,2.620826,3.1668,2.676616,1.984828,2.209022,3.197901,4.059942,4.37496,4.40325,4.528226,4.72585,4.553874,3.808994,3.033917,2.844728,2.990921,2.866675,2.677422,3.066361,3.800655,4.006512,3.576945,3.254396,3.373578,3.549566,14.680994,-1.0
-10.550579,2.554143,3.337677,9.753763,11.309976,7.519961,3.171341,1.436341,2.945544,3.461929,3.202091,2.129458,0.876291,-1.49659,-2.558763,-2.363858,-3.239479,-3.298829,-3.490857,-3.586777,-3.880321,-4.444547,-4.12783,-4.942907,-5.347578,-5.145319,-5.941394,-5.811782,-6.105443,-6.810256,-6.776159,-7.335267,-7.32814,-6.489007,-6.456469,-6.2181,-4.206137,-2.631657,-1.748819,-0.132262,1.116091,2.154042,2.620543,3.056476,3.512443,3.128557,3.431547,3.125651,2.418232,2.26525,2.056354,2.336412,2.322148,1.840141,1.915547,2.171768,1.96,1.732435,1.700386,2.246764,1.790224,1.395324,1.754247,1.569418,1.254061,1.269389,1.263897,0.700693,0.896701,1.240543,0.570721,0.791119,0.496224,0.180469,1.185826,0.856286,1.877249,2.821792,2.226716,1.896089,1.270625,1.328848,0.317163,-0.211294,0.233428,-0.546199,-0.734182,-0.09359,-0.800318,-0.913665,-0.56254,-0.367612,-0.56541,-0.709245,-0.443163,-0.410223,0.205422,14.680994,1.0
-10.550579,2.077128,4.034681,9.11104,11.179498,7.211015,0.675681,-1.371954,2.709283,2.602105,1.847247,2.122391,0.264555,-0.569191,-2.650439,-2.891704,-3.164435,-3.025338,-3.243358,-3.785489,-3.560477,-3.552719,-4.253771,-4.742042,-4.758787,-5.255881,-5.87233,-6.099798,-6.357567,-6.872311,-6.965343,-7.50422,-7.31937,-6.60228,-6.737622,-5.971371,-4.96962,-4.35658,-3.107525,-1.671339,-0.346808,0.660566,1.596513,2.391461,3.14764,3.290731,3.320332,3.493309,3.318583,2.893534,2.733669,2.489384,2.266771,2.422012,1.974981,1.729432,2.27734,2.052221,1.373109,1.636725,2.084733,1.690349,1.828988,1.79642,1.51672,1.176885,1.099488,1.455379,0.977894,0.748063,0.932078,1.520084,0.543068,0.74107,2.150455,2.506453,3.054347,2.648124,1.816663,1.909308,1.231398,0.872752,0.688374,0.320149,0.735764,-0.053765,0.333186,0.426486,-0.101253,0.20651,0.22266,0.218248,0.177511,-0.01436,0.190312,0.599891,0.38731,14.680994,1.0
-10.550579,7.138015,6.591321,6.682648,8.650369,3.913485,0.155535,0.083238,-0.64912,-2.944302,-4.237954,-4.07737,-4.656986,-5.076896,-5.675048,-5.349933,-5.797668,-6.47475,-5.055556,-6.363514,-6.151281,-5.425074,-7.170169,-7.235978,-6.130025,-6.614673,-6.790583,-4.873384,-4.467831,-3.393528,-2.847379,-1.86931,0.652741,0.661203,1.847507,3.557926,3.454357,3.633471,3.167728,2.706028,4.096782,1.851882,2.299737,2.373453,1.812686,1.895793,1.648178,1.637785,2.096965,1.658575,1.76017,2.309355,1.344466,2.387649,2.646156,2.150252,3.448525,3.703418,2.98051,1.885595,3.158733,3.458317,2.291405,2.043444,0.770877,0.587052,-0.027467,0.165809,-0.461182,-0.212758,0.270061,-1.017298,-0.337667,-0.614581,-0.618934,-0.915197,-1.055958,-0.551929,-0.563692,-0.96313,-1.316656,-0.375638,-0.226379,-0.718327,-0.30687,-0.302329,-0.31082,0.316738,0.203509,0.001229,0.939437,1.959855,1.846089,1.785007,2.369663,4.370267,4.804126,14.680994,-1.0
-10.550579,1.635827,1.190364,1.229865,2.834611,4.526999,6.06737,7.570123,7.495204,5.815289,3.922246,1.602435,-0.623084,-0.788364,0.11378,-0.40903,-1.452202,-1.247362,-0.878455,-1.285048,-1.185713,-0.286497,-0.423598,-2.054693,-3.104224,-2.706191,-2.46108,-3.045633,-3.462256,-3.610663,-4.16748,-4.726649,-4.603623,-4.225864,-4.197277,-4.381659,-4.832202,-5.869534,-6.696059,-6.314267,-5.735009,-6.309212,-6.988631,-6.358954,-5.294774,-5.12351,-5.45776,-5.333705,-4.679494,-3.885503,-3.147338,-2.573546,-2.174043,-1.606569,-0.673601,0.191862,0.714995,1.13397,1.437206,1.581112,1.939364,2.491255,2.726945,2.673521,2.722061,2.862231,2.984837,3.040735,2.87428,2.710692,2.864155,2.938752,2.758354,2.902405,3.17137,2.7645,2.07267,1.786296,1.708189,1.9432,2.670305,3.18271,3.36658,3.615602,3.133342,1.90063,1.694146,2.368215,2.082207,1.589042,2.526134,3.442112,2.630275,1.741896,2.519576,3.189968,1.728548,14.680994,-1.0
-10.550579,2.248112,6.873537,10.159649,8.182052,2.768571,0.556752,3.236255,4.307223,4.131825,4.79132,3.044748,-0.603155,-2.496358,-2.335931,-3.083233,-3.079804,-3.27639,-3.6429,-4.096262,-3.798034,-3.934337,-4.6119,-5.071877,-5.097206,-5.171425,-5.859767,-6.04732,-7.002166,-7.192266,-7.344604,-7.508893,-7.074986,-7.020142,-7.020938,-5.594935,-4.363943,-3.617354,-2.046088,-0.83241,0.170656,0.956886,1.464903,2.248088,2.392362,2.459514,2.737681,2.629362,2.234284,2.043743,2.340541,2.22241,2.072939,2.201804,2.224084,2.098262,1.808404,2.169878,1.917279,2.06674,1.703691,1.790184,1.793612,1.452353,1.35597,1.121213,1.555496,1.222651,1.237546,1.63926,1.154923,1.418267,1.496716,1.436831,2.061589,2.685622,3.020591,2.171068,1.840114,1.538142,0.481922,0.397002,0.381042,0.456442,0.214245,0.274884,0.272238,0.279781,-0.381462,0.230326,0.37842,-0.165654,-0.343336,-0.074398,0.324217,0.422151,1.223579,14.680994,1.0
-10.550579,1.771509,5.721622,11.026531,6.082501,6.334717,2.156973,-4.840883,-0.890435,1.753719,0.534692,-0.263369,0.380129,-0.699398,-2.501238,-3.301182,-2.783523,-3.401037,-3.865623,-3.951297,-4.767106,-4.128434,-4.719952,-5.610938,-5.210667,-5.728535,-5.952177,-6.90741,-6.8165,-6.50341,-8.188988,-6.929278,-5.534092,-6.456277,-5.879365,-5.106311,-4.536075,-1.950415,-1.331881,-1.088736,1.234103,1.100895,2.188523,3.564062,2.842037,3.61326,3.584188,3.608405,4.119798,2.601582,2.856905,3.078633,2.021587,2.755491,2.224848,1.441155,2.160637,2.243354,2.236956,1.709332,1.439813,2.364895,1.830873,1.745503,1.189681,1.274338,1.894774,1.322196,1.608596,0.803965,1.727315,1.169922,0.55829,2.351821,2.708614,3.420149,2.868967,1.947613,2.445652,1.765284,1.071639,0.597829,0.404631,0.459184,0.562543,0.03459,0.379501,0.170736,-0.050451,0.111055,0.486292,0.622801,-0.365278,0.353871,0.737436,0.144645,0.709357,14.680994,1.0
-10.550579,2.083175,4.592791,9.602175,14.680994,9.509206,5.996464,0.556639,-1.967816,3.280637,3.559201,2.43638,2.656347,2.611614,0.088526,-1.390001,-2.42182,-2.35203,-2.468415,-2.926625,-2.986479,-3.642129,-3.397949,-4.181494,-5.029846,-4.448729,-5.116478,-5.393019,-5.479236,-6.159512,-6.443306,-5.722583,-6.265629,-6.341985,-5.294007,-5.238919,-4.487541,-3.528977,-2.217214,-0.765137,-0.22293,0.631497,1.406173,2.388436,2.072516,3.286288,3.429004,2.705406,3.059688,2.721058,2.782673,2.388456,1.895157,2.239364,1.780076,1.745331,1.934968,1.663683,2.120636,1.889625,1.828534,1.211582,1.473816,1.391954,0.93481,1.259604,1.04134,0.752994,0.394148,0.819284,0.226604,0.300386,0.402781,1.41134,2.260061,1.867773,2.004846,1.23397,0.921092,0.321547,-0.600806,-0.562166,-0.872304,-0.432452,-1.465534,-1.119896,-0.789201,-1.458873,-1.036792,-1.501401,-1.303941,-1.352969,-1.856536,-1.336067,-1.607958,-1.666705,-1.029155,14.680994,1.0
-10.550579,4.275292,12.32552,12.696647,10.769476,7.124938,-0.475749,4.292518,2.60416,0.732825,2.293235,-0.736286,-2.896022,-3.588004,-3.854642,-3.580437,-5.119535,-5.028604,-4.939964,-5.855799,-6.544543,-6.987557,-7.402815,-7.693041,-7.185575,-7.230317,-6.15013,-5.794728,-3.074899,-2.645051,-1.808287,0.349504,0.27202,1.455742,1.484683,2.426268,2.373498,1.675841,2.175803,2.03425,0.874587,1.448098,1.222354,1.207014,1.022635,1.447909,0.319534,1.684538,0.671436,1.136678,-0.189196,0.919616,0.43233,0.102606,0.140083,0.539323,0.492999,-0.441885,0.021922,0.383799,0.109982,-0.114957,-0.019625,-0.157406,0.118207,-0.107177,-0.020954,-0.12573,0.082336,0.03502,0.038023,0.176152,0.161458,0.236145,0.027324,0.382807,0.185658,-0.051944,1.007005,2.326373,2.503889,2.328452,2.7842,1.249114,0.546343,-0.050586,-0.205777,-0.514478,0.322974,0.010048,-0.73516,-0.020702,-0.350079,-0.142523,0.312371,0.349405,1.117194,14.680994,-1.0
-10.550579,2.731262,4.689367,6.866601,10.816324,13.014238,10.585268,6.926889,3.527899,-0.311522,-0.844206,1.350575,2.07145,2.293858,2.815027,1.948577,1.058161,1.526951,1.280609,-0.18544,-0.961866,-1.336073,-1.887213,-1.817448,-1.90225,-2.60365,-2.807523,-2.496099,-2.543442,-3.116946,-3.080175,-2.63335,-3.479408,-3.977523,-3.550594,-4.789098,-5.19368,-3.575622,-4.363639,-5.986688,-5.338944,-5.172907,-5.905718,-5.547699,-4.769712,-4.863103,-5.54517,-5.301246,-4.047837,-3.589978,-3.862621,-2.877954,-1.282641,-1.093488,-0.744048,0.712477,1.012133,0.742081,1.373808,1.774416,2.071063,2.663916,2.602445,2.290731,2.494968,2.806421,2.60267,1.972911,1.79111,1.930828,1.746716,1.74219,1.68145,1.138387,1.137722,1.552636,1.501623,1.310316,1.00167,0.737148,1.051393,1.293157,0.979274,0.674617,0.72702,0.863519,0.701828,0.505533,0.656814,0.531011,-0.268955,-0.336599,0.705625,0.759571,-0.617072,-0.823252,0.052649,14.680994,1.0
-10.550579,1.010798,1.53304,6.495379,11.114571,6.704517,1.693763,-2.413987,-3.412872,1.050845,2.3933,-0.184749,0.123297,1.06754,-2.778614,-4.287694,-3.742282,-4.18096,-4.339952,-3.708349,-4.395099,-4.617006,-4.530993,-4.90306,-5.539378,-5.881161,-5.849642,-6.829491,-6.91546,-6.670128,-5.80506,-6.877201,-6.766207,-5.75759,-6.124517,-4.99253,-3.285375,-2.70887,-1.419434,-0.075844,1.071588,1.966205,2.115497,3.218601,3.1944,4.180561,3.64939,3.578457,4.036263,3.116393,3.573455,2.951309,2.629721,2.724688,2.385043,2.8077,1.738086,2.196083,2.340689,2.50008,2.318891,1.230744,1.604633,2.469368,2.109339,1.230949,0.804784,1.354042,0.965794,1.454006,2.161213,-0.222972,2.958647,3.138137,2.79541,3.116608,2.528123,3.596389,1.470375,1.049544,0.994487,-0.194914,0.606926,-0.275393,-0.023173,0.062043,-0.262261,0.214102,-0.338509,0.129738,-0.457064,-0.275465,0.760054,-0.221946,-0.188302,0.434309,0.723139,14.680994,1.0
-10.550579,-0.078789,0.717704,6.101346,8.118138,4.379207,1.580114,-2.080319,-0.37953,1.885451,0.809473,0.882325,-0.326539,-1.025616,-3.327792,-3.819433,-4.123739,-4.460017,-4.620506,-5.115016,-4.411827,-4.563478,-5.641341,-5.634566,-5.476332,-5.075756,-6.193716,-7.12461,-6.149095,-6.602516,-6.17403,-6.88988,-7.089065,-6.382463,-6.15672,-5.290327,-4.954118,-4.616456,-3.2768,-2.10042,-0.722718,0.031469,0.429233,2.251223,1.996316,2.229075,2.621889,2.855358,2.44147,2.266194,2.691176,2.687267,2.966032,2.213965,2.286845,2.986056,2.669118,2.591527,2.788304,2.960284,2.87915,2.37784,2.778646,2.910576,2.671937,2.32911,2.52709,2.740003,1.795827,2.178753,2.139212,2.060611,2.379126,2.106416,2.688939,3.451192,3.525114,3.606833,2.943646,2.423718,2.390697,1.971253,1.533899,1.366363,1.456948,0.844907,0.946406,1.168938,0.869593,1.382079,1.142961,0.297895,0.548497,0.928478,0.552163,0.66337,0.885884,14.680994,1.0
-10.550579,0.656368,-0.968232,-1.080817,-0.947952,-2.557259,-0.625434,-1.414574,-4.603999,-3.672585,-4.1038,-4.288424,-4.432413,-5.522871,-5.315313,-5.678328,-6.261809,-5.856724,-6.855037,-7.597895,-6.628195,-7.414701,-7.520983,-7.322278,-6.710128,-4.827786,-4.881729,-4.285901,-2.462888,-1.805278,-1.295651,-0.02779,-0.212086,0.171915,0.850695,0.628563,1.322072,0.463446,0.429723,2.053998,1.521796,0.970776,1.368025,1.496363,1.894565,1.986023,2.219126,2.135876,2.108703,1.752539,2.133458,2.507106,2.328426,2.451289,1.216873,1.604775,2.586632,1.832658,1.802792,1.461902,1.056983,1.600365,1.010076,0.533969,0.579812,0.776961,1.243772,1.225896,0.831992,1.026295,1.830452,2.176333,2.046809,2.290899,2.780084,2.96224,1.797973,0.930546,1.332502,1.113454,1.227703,1.552263,1.359569,1.804355,0.612779,0.305877,1.456038,1.143295,1.406039,2.418925,5.181679,7.774419,9.180443,9.062147,6.773997,2.921607,-0.106176,14.680994,-1.0
-10.550579,0.575812,3.872532,7.508269,6.562191,5.744567,1.475079,-4.713109,-2.008204,1.332188,-0.493169,-0.301264,0.785772,-0.796272,-2.850078,-3.56616,-3.883533,-4.14412,-4.663059,-4.112565,-4.541571,-5.518108,-5.386997,-5.739324,-5.453717,-5.707569,-6.592805,-6.340568,-6.590086,-6.867507,-7.180379,-7.036002,-6.824632,-6.677562,-5.961369,-4.683362,-4.291938,-3.266356,-1.570197,-0.891175,-0.448164,0.622973,1.793793,1.500776,2.738919,2.310959,2.701294,3.28908,2.57621,2.539114,2.345046,2.782851,2.147039,1.922629,2.646453,1.786113,1.875748,1.761679,2.379242,3.075746,1.720386,1.771389,2.492649,2.102312,2.485035,2.361931,1.909284,2.29614,1.972542,1.787551,2.084642,1.622666,1.83152,2.75656,3.950208,4.019977,3.435308,3.12674,2.672582,2.398984,1.447245,1.358408,2.21949,1.098303,0.784004,1.652896,0.646032,1.243642,0.886297,0.416897,1.03627,1.126823,0.921809,0.715496,0.737214,1.389369,2.004303,14.680994,1.0
-10.550579,1.454891,3.896056,7.477178,6.924032,2.278947,-1.53504,1.386525,3.354397,3.045959,4.287321,1.376409,-1.491026,-2.339311,-3.061115,-3.208504,-3.241534,-3.663724,-3.803905,-3.863208,-4.907901,-5.195953,-5.576604,-6.506403,-7.159094,-7.623985,-8.168869,-9.067213,-8.814273,-8.966885,-8.526359,-7.635848,-6.023299,-4.136761,-2.979977,-1.045327,0.694758,1.218788,2.04145,2.562884,2.683104,2.753656,2.424639,2.488196,2.048817,1.928548,2.169389,1.912036,2.068578,2.561056,2.22335,2.141385,2.584093,2.275382,2.131203,2.312915,2.290843,2.089787,1.78646,1.909193,1.637023,1.378184,1.82082,1.345757,1.340346,1.502255,1.33128,1.23901,0.904128,1.515404,0.93274,0.966894,1.485785,0.931766,0.784397,1.160131,1.293829,1.965123,2.898619,2.746279,1.754531,1.225974,1.258281,0.821185,0.412819,0.634463,0.384127,0.193843,0.700406,0.532002,0.523401,0.649127,0.750517,0.521365,0.550903,1.229956,0.418028,14.680994,1.0
-10.550579,4.054425,8.86392,10.395629,7.307605,1.455336,-0.06142,4.268274,4.270913,3.728025,4.721895,2.382676,0.124031,-1.266923,-1.544884,-2.984682,-2.786225,-2.595858,-3.335457,-3.605395,-3.457883,-3.892269,-4.446604,-4.543202,-4.856936,-5.297751,-5.829773,-6.240323,-6.59917,-7.161963,-7.638906,-7.536304,-7.645535,-7.323691,-6.904531,-5.835265,-4.188815,-3.459084,-2.206495,-0.412123,0.489114,1.202087,2.01136,2.404752,2.618284,2.41291,2.63619,2.709486,2.326343,2.186814,2.257698,2.162728,2.119106,2.235899,2.260473,2.240894,1.935029,2.036703,2.060899,2.154625,1.721269,1.70341,1.708266,1.365555,1.497571,1.481339,0.958413,0.907229,1.304374,0.910663,0.96303,1.074125,0.997202,0.804264,0.631233,1.66678,2.279867,2.110349,2.047229,2.148845,1.540718,0.700475,0.587149,-0.057885,0.046172,-0.256847,0.008853,0.166937,-0.314098,-0.238838,-0.043814,-0.041639,-0.28011,-0.181635,-0.190298,-0.286521,0.123878,14.680994,1.0
-10.550579,3.33931,7.661081,12.025681,11.56383,9.625005,3.317363,0.350111,3.525246,2.797259,2.340066,2.628446,1.187349,-0.351779,-1.304299,-1.412358,-2.14277,-2.708951,-2.185328,-3.045429,-3.383321,-3.424764,-4.00772,-3.774134,-4.554253,-5.101374,-5.005464,-5.604492,-5.914303,-6.13625,-6.085348,-6.847535,-6.925905,-6.603436,-6.552579,-5.88887,-5.033507,-4.036352,-2.324786,-1.384789,-0.628244,1.311139,1.717183,1.934983,2.705988,2.750517,2.659014,2.726998,2.372139,2.26967,2.19643,1.767167,1.804752,1.781091,1.549267,1.530591,1.778326,1.952525,1.440318,1.768847,1.467429,1.389765,1.496808,1.164796,1.229452,0.845314,0.893947,0.758567,0.280842,0.475681,0.49329,0.59123,0.409395,0.718097,1.753892,2.010282,1.992363,1.596111,1.015841,0.62119,-0.124043,-0.366247,0.222328,-0.02289,-1.03348,-0.380275,-0.339852,-0.624678,-0.718072,-0.434798,-0.413927,-1.01373,-0.766967,-0.665785,-1.120339,-0.22573,0.767585,14.680994,1.0
-10.550579,0.915057,2.028036,3.670699,6.951909,8.224459,5.500878,3.288651,1.132415,-1.209617,-1.561687,-1.433951,-0.960867,-0.947561,-1.41504,-1.531492,-2.413586,-3.037231,-3.416065,-3.571855,-3.205267,-3.794888,-3.84017,-3.437037,-3.791203,-3.462708,-3.758126,-4.556647,-4.142469,-4.424804,-5.572607,-5.553626,-5.463124,-6.281233,-6.287632,-5.651556,-6.021311,-6.566427,-6.090591,-5.145907,-4.694485,-4.993452,-4.893122,-3.927354,-3.109146,-2.048947,-1.057815,-1.320728,-1.152841,0.400129,0.957589,0.612604,1.121465,1.675337,1.669496,1.170792,0.902802,1.462872,1.59396,1.970104,2.246508,1.690735,2.090887,2.154828,1.727185,1.921685,2.12427,2.794287,2.424389,2.077512,3.558164,3.834692,3.520865,4.107107,4.427444,4.824685,4.778554,3.968926,4.53688,4.840626,3.465956,3.526762,3.384658,1.901679,1.940958,2.094495,2.217124,2.155014,1.475597,2.099839,2.206273,1.358677,1.626868,1.91589,1.518612,2.055228,1.923004,14.680994,1.0
-10.550579,1.898029,4.290054,9.366499,9.990323,5.959207,-0.072512,-2.410327,3.29092,3.86721,3.761205,6.09905,2.725591,-0.760042,-3.25534,-2.424309,-2.38179,-3.793874,-4.346589,-3.350258,-4.444173,-4.63209,-4.851889,-4.848782,-5.555723,-5.936188,-4.424655,-7.128822,-6.374286,-6.093813,-7.488618,-5.758682,-7.210346,-7.094234,-4.299966,-4.798901,-3.797881,-2.409983,-1.300838,0.171734,1.01611,2.442321,2.660172,3.343527,3.092807,4.633075,3.920656,2.995879,2.895328,2.692441,3.680952,2.329801,1.1689,2.015064,2.527099,1.701614,1.513666,2.568066,1.655655,1.97295,1.030866,2.025301,1.748321,0.722471,2.491855,1.176813,0.526608,1.328934,0.652426,-0.033627,0.562745,1.03374,0.02631,0.618588,1.442714,0.932692,3.333515,2.841879,0.878549,1.663196,1.218262,0.755515,-0.581112,-0.621182,0.24979,-0.709081,-0.875388,0.289391,-0.837625,-1.30714,-0.336109,-0.621203,-0.151042,-0.557312,-0.837272,-0.212776,-0.924121,14.680994,1.0
-10.550579,1.780516,2.833899,5.434829,6.935905,5.685187,4.769875,4.942487,3.408241,0.677927,-0.923199,-1.177553,-0.660974,-0.464942,-1.17816,-1.487585,-1.014851,-1.046417,-1.636065,-2.023015,-2.448323,-3.016413,-3.03118,-2.712881,-2.932263,-3.122832,-2.89579,-3.281224,-3.810217,-3.467311,-3.368535,-3.901868,-4.151212,-4.473275,-4.818382,-4.629475,-4.882104,-5.734895,-5.868963,-5.412392,-5.230813,-5.045743,-4.699275,-4.635079,-4.542925,-4.019825,-3.67274,-3.43697,-2.421386,-1.518933,-2.010315,-2.236519,-0.419117,1.229338,0.649698,0.35992,1.701009,2.009257,1.41391,1.870875,2.05364,1.826341,2.526143,2.397004,1.230608,1.530378,2.501976,2.422075,2.124768,2.114032,2.284598,2.538008,2.405566,2.513726,3.064237,2.95563,2.971983,4.043129,4.443748,3.842671,4.128127,4.893473,4.80501,5.174162,6.288566,5.034139,2.423807,3.258232,5.240354,4.188292,2.999858,2.467901,0.482014,-1.164071,-3.397786,-6.518099,-4.335177,14.680994,-1.0
-10.550579,-0.608954,4.731508,9.412738,5.818589,5.887356,1.858137,-4.733091,-0.642982,1.58535,-0.690304,0.329525,1.559939,-1.100107,-4.072313,-3.487915,-4.109924,-4.040282,-4.320544,-4.911094,-4.843299,-4.911708,-4.66321,-4.991079,-5.7607,-6.291488,-6.437399,-6.382756,-6.262573,-6.378485,-7.003033,-7.027328,-6.049134,-6.075377,-5.818062,-5.106627,-3.988282,-3.443853,-2.155463,-0.395688,-0.408756,0.823739,1.492527,1.709545,2.29596,3.515536,3.193652,2.703279,3.380773,3.046994,2.626824,2.444572,2.259298,2.282246,2.242879,2.37098,2.169929,2.412675,2.358102,2.295049,2.396129,2.555652,2.341271,2.321059,2.347603,2.227095,2.485561,2.393098,1.889074,1.578211,2.055661,1.768372,1.585117,2.703483,3.125541,3.156986,3.392686,3.331772,2.112235,2.083264,2.147007,0.836451,1.067399,0.977353,0.780198,0.050083,1.03417,1.16422,0.05398,1.089981,0.641367,0.345509,0.480064,0.463184,0.886109,0.067136,0.435062,14.680994,1.0
-10.550579,1.898085,7.218055,9.812613,5.453501,0.55479,-2.465225,-0.082321,2.021556,1.462859,1.87948,0.385717,-0.65622,-1.619122,-2.372818,-2.331247,-2.543194,-2.700184,-3.08209,-2.971542,-4.433524,-4.264927,-3.965222,-4.993731,-5.47045,-6.370421,-6.114817,-6.746119,-7.468264,-7.85591,-7.748393,-7.522644,-8.152588,-6.789393,-5.394478,-4.870107,-3.289153,-2.177471,-0.504779,1.148917,1.992771,3.493966,3.384597,2.914149,4.267874,3.762498,3.34102,3.803681,3.016894,2.575318,3.000191,2.731295,2.945777,2.841938,2.289009,3.539756,2.981824,2.145458,2.903794,2.610425,1.951539,2.567144,2.504405,2.297719,2.040915,2.205961,2.077106,1.450466,2.153186,1.696529,1.525503,1.544438,1.233444,1.406628,1.121348,2.454078,2.077013,2.457425,2.300581,0.097054,0.730682,0.238636,-0.412708,-0.367352,-0.317113,-0.655721,-0.457455,-0.421699,-0.315915,-0.423873,-0.867239,-0.051867,-0.111421,-0.574628,-0.220735,-0.370876,0.00635,14.680994,1.0
