@relation 'Basic ngrams'

@attribute saxString string
@attribute destClass {1.0,2.0}

@data
acbbbbbbbbbbbbbbbbbbbbbbbccbbbbbbbbbbdcaaaabbbcccccccccddddddddcccbbbbcccccbbbbbbbbbbbbbbbbbbbbd,1.0
acccccccccccccccccccccccbbbcbbccccccaaaabccccccccccccdddddddccccbbbbccbccbbbbbbbbbbbbbbbbbbbbbbd,1.0
abbbbbbbbbbbbbbbbbbbbbbccccbbbbbbbbcdbaaaabbbccccccddddddddcccccccbccccccccbbbbbbbbbbbbbcccbbbbd,2.0
accccccccccccccccccccccccccccbbbbbbccccccaaaabcccccccccccccddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
accbbbbbbbbbbbbbbbbbbbbbbccccbbbbbbbbbbddaaaabbbcccccccccddddddddcccbbbbcccccbbbbbbbbbbbbbbbbbbd,1.0
acccccccccccccccccccccccccccbbbbbbbbcbccaaaabbcccccccccccdddddddcccbbbbbbbcbbbbbbbbbbbbbbbbbbbbd,1.0
acccccccccccccccccccccccccbbbbbbbbddaaaabbbcccccccddddddddcccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,2.0
acccccccccccccccccbcccccccbbbbbbbbcddaaaabbbbbccccccddddddccccccccccccccccbbbbbbbbbbbbbbcccbbbbd,2.0
acccccccccccccccbcbcbbcbcbcccbbbbbbbbbbcaaaaabbcccccccccccdddddddcccbbcccccccccbbbbcbccccccccccd,1.0
accccccccccccccccccccccccccbbbbbbbbcddaaabbbccbccccccccddddccccbbbbbbbccbbbbbbbbbbbbbbbbbbbbbbbd,1.0
accccccbbbbbbbbbbbbbbbbcccbbbbbbbbbbccaaaabbbccccccccdddddddddcccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
accccccccccccccccccccccccccbbbcccccbccaaaaabccccccccccccdddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
accccccbbbbbbbbbbbbbbbccccbbbbbbbbbcdcaaabbbbccccccccdddddddddcccbbbbbccccbbbbbbbbbbbbbbbbbbbbbd,1.0
acccccccccccccccccccccccccccbbbbbbbcbccbaaaabccccccccccccdddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
abbbbbbbbbbbbbbbbbbbbccccbbbbbbbbbdcaaaabbccccccccddddddddcccccccccccccbbbbbbbbbbbbbbbcccbbbbbbd,2.0
accccccccccccccccccccccccccccbbbbbbbbcdbaaabbbbbccccccddddddcccccbccbcccccbbbbbbbbbbbbbbbbbccbbd,2.0
acccccccccccccccccccccccccbbbccccccccaaaabcccccccccccccdddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
abbbbbbbbbbbbbbbbbbbbbbbbcccbbbbbbbbbdcaaaabbcccccccdddddddddccccccbcccccccbbbbbbbbbbbbbbcccbbbd,2.0
accccccccccccccbbbbbbbbbccccbbbbbbbbbcdaaaabbbbccccccddddddddcccbbbbbbcbbbbbbbbbbbbbbbbbbbcbbbbd,2.0
acccccccccccccbcbbbbbbbcccccbbbbbbbbbdcaaaabbbcccccccdddddddccccbbbbccccccbbbbbbbbbbbbbbbcccbbbd,2.0
abbbbbbbbbbbbbbbbbbbbbbbcbbbbbbbbbbdcaaaabbbccccccccdddddddddccccbcccccccccbbbbbbbbbbbbbbbbbbbbd,1.0
accccccbbbbbbbbbbbbbbbcccccbbbbbbbbbddaaaabbbbccccccccddddddddcccbbbbbcccbbbbbbbbbbbbbbbbbbbbbbd,1.0
acccccccccccccbccbbccccccbbbbbbbbbccaaaabbbcccccccddddddddcccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,2.0
abbbbbbbbbbbbbbbbbbbbbcccbbbbbbbbbcdbaaaabbbccccccddddddddccccccccccccccccccccccccccccccccccbbbd,2.0
acbbbbbbbbbbbbbbbbbbbbbbbbcccbbbbbbbbbbdbaaabbbbbcccccccdddddddddcccbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
acccbbbbbbbbbbbbbbbbbbbcccbbbbbbbbbbdbaaabbbcccccccccdddddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
accccccccccccccbbbbbbbbbbcccccbbbbbbbbcdaaaabbbbbbccccddddddddcccbbbbbcccccbbbbbbbbbbbbbbbccccbd,2.0
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbccaaaabbbbccccccccdddddddddcccccccccccccccccbbbbbbbbbbbbbccd,1.0
acccccccccccccccccccccccccbbbbbbbbcdaaaabbbcccccccddddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,2.0
acccbbbbbbbbbbbbbbbbbbbbbccccbbbbbbbbbcdbaaabbbbccccccccdddddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
abbbbbbbbbbbbbbbbbbbbbbcccbbbbbbbbbcdcaaabbbbccccccccdddddddddccccbccccccccccbbbbbbbbbbbbbbbbbbd,1.0
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcdaaaabbbbbcccccddddddddcccccccccccccccccccccccccccccccccccd,2.0
accccccccccccccccccccccccccbbbbbbbbddaaaabbbbbbcccccddddddcccbbbbbccccccbbbbbbbbbbbbbbbccccbbbbd,2.0
abbbbbbbbbbbbbbbbbbbbbbccbbbbbbbbbbccbaaaabccccccccccccdddddddcccccccccccccccccccbbbbbbbbbbbbbbd,1.0
acbbbbbbbbbbbbbbbbbbbbbccccbbbbbbbbbcdbaaabbbcccccccccddddddddccccccccccccccbbbbbbbbbbbbbbbbbbbd,1.0
abbbbbbbbbbbbbbbbbbbbbbbbbcbbbbbbbbbbcdaaaabbbbccccccccdddddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
accccccccccccccccccccccccbbbccbbcccccaaaabbccccccccccccdddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
accccccccbbbbbbbbbbbbccccbbbbbbbbbddaaaabbbbccccccddddddddcccbbbbccccccccbbbbbbbbbbbbbcccccbbbbd,2.0
acccccccccccccccccccccccccccbbbbbbbbbbcbaaaabbbbbbbbcccccddddccbbbbbbbbbbbbbcccccccccccccccccccd,2.0
abbbbbbbbbbbbbbbbbbbbbbbcccbbbbbbbbbbccaaaabbbcccccccccddddddccccccccccccccccccccccccccccccccccd,2.0
acbbcccccccbbbbbbbbbbbbbbbcccbbbbbbbbbcdaaaaabbbbccccccdddddddcccbbbbbcccccbbbbbbbbbbbbbbbccccbd,2.0
abbbbbbbbbbbbbbbbbbbbbbbbccbbbbbbbbbbbccaaaabbccccccccccddddddcccccccccccccccccccccccccccccccccd,2.0
accccccccccccccccccccccccccbbbccbcccccaaaabcccccccccccccddddddcccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
accccccccccccccccccccccccccccbbbcbbcbbccbaaaabccccccccccccdddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
abbbbbbbbbbbbbbbbbbbbcccccbbbbbbbbbddaaaabbbbcccccccddddddccccccccccccccccccccccbccbcbbbbcccccbd,2.0
accccbcbbbbbbbbbbbbbbbbcccccbbbbbbbbbddaaaabbbbbccccccccdddddccccccccccccccbcbbbbbbbbbbbbbbbbbbd,1.0
acccccccccccccccccccccccccbbbccccccccbaaaabccccccccccccdddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
acccccccbbbbbbbbbbbbbccccbbbbbbbbbddaaaabbbcccccccddddddddcccccbcccccccccbbbbbbbbbbbbbbcccbbbbbd,2.0
adcccccccccccccccccccccccccccbbbbbbbbbbcbaaaabbbcccccccccdddddcccbbbbbbbbccccbcccccccccccccccccd,2.0
accccccccccccccccccbbccccbbbbbbbbbcdbaaaabbbccccccddddddddcccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,2.0
accbbcbbbbbbbbbbbbbbbbcccbbbbbbbbbbccaaaabbbcccccccccdddddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
acbbbbbccbbbbbbbbbbbbbbbbbcccbbbbbbbbbbdcaaaabbbcccccccdddddddccccccccccccccccbbbbbbbbbbbbbbcccd,2.0
acccccbbbbbbbbbbbbbbbbbbbbcccbbbbbbbbbcdaaaabbbbbcccccccdddddddddccbbbbbbcbbbbbbbbbbbbbbbbbbbbbd,1.0
accccccccccccccccccccccccccbbbbbbbbbcdaaaabbbbccccccddddddddcccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,2.0
abbbbbbcbbbbbbbbbbbbbbbbbbcbbbbbbbbbbbdbaaaabbbcccccccdddddddccccccccccccccccccccccccccbbcccccbd,2.0
abbbbbbbbbbbbbbbbbbbbbccbbbbbbbbbbcdaaaabbbcccccccccdddddddddcccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
abbbbbbbbbbbbbbbbbbbbbbcccbbbbbbbbbbccaaaabbbcccccccccdddddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
abbbbbbbbbbbbbbbbbbbbbbbccccbbbbbbbbbcdbaaabbbbccccccccdddddddddcccbbbccccccbbbbbbbbbbbbbbbbbbbd,1.0
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcdaaaabbccccccccccdddddddddccccccbcccccbbbbbbbbbbbbbbbbbbbbbbd,1.0
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbdbaaaabbbbcccccccdddddddddcccbbbcccccccbbbbbbbbbbbbbbbbbbbbbd,1.0
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcbaaaabbbccccccccdddddddddccccccccccccccccccccbbbbbbbbbbbbd,1.0
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbccaaaabbbccccccccddddddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
acccccccbbbbbbbbbbbbcccccbbbbbbbbbddaaaabbbbccccccccddddddddcccbbbbcbcccbbbbbbbbbbbbbbbbbbbbbbbd,1.0
abbbbbbbbbbbbbbbbbbbbbbbccbbbbbbbbbbccaaaabbcccccccccccddddddddcccccccccccccccccbccccccccccccccd,1.0
acccccccccccccccccccccccccccbbbbbbbbcddaaaabbbbbccccccdddddccccbbbbbbcccccbbbbbbbbbbbbbbbbbccbbd,2.0
abbbbbbbbbbbbbbbbbbbbbbbccccbbbbbbbbcddaaabbbbcccccccddddddccccccccccccccccccbbbbbbbbbbbccccbbbd,2.0
acbbccccccccbbbbbbbbbbbbbccccbbbbbbbbbcdbaaabbbbcccccccdddddddccccbbbcccccccbbbbbbbbbbbbbbbcccbd,2.0
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcbaaaabbccccccccccdddddddddcccccccccccccccccccccccccccccccd,1.0
abbbbbbbbbbbbbbbbbbbbbbccccbbbbbbbbbcdbaaabbbbccccccccddddddddcccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
acccccccccccccccbbbbbbbccccbbbbbbbbbbdbaaaabbcccccccddddddddcccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,2.0
adcccccccccccccccccccccccccccbccccccccccaaaabcccccccccccddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,2.0
abbbbbbbbbbbbbbbbbbbbbbbbccbbbbbbbbbbddaaaabbbbcccccccccdddddccccccccccccccccccccccccccccccccccd,1.0
accccccccccccccccbbcbccccccbbbbbbbbcdbaaabbbbbccccccddddddcccccbbcccccccccbbbbbbbbbbbbbbbccccbbd,2.0
abbbbbbbbbbbbbbbbbbbbbbbccbbbbbbbbbbdcaaaabbbbccccccdddddddccccccccccccccccccccccccccccccccccccd,2.0
acccccccccccccccccccccccccccbbbbbccccccaaaabbccccccccccccdddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
acbbbbcccbbbbbbbbbbbbbbbccccbbbbbbbbbcdcaaaabbbbbcccccddddddcccccccccccccccccccbcccccccccccccccd,2.0
accccccccccbccbbbbbbbbbbcccbbbbbbbbbbccaaaaabbccccccccccdddddccccccccccccccccccccccccccccccccccd,2.0
abbbbbbbbbbbbbbbbbbbbbbccccbbbbbbbbbcdbaaabbbcccccccccdddddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbccaaaabbcccccccccddddddddddccccccccccccbbbbbbbbbbbbbbbbbbbbd,1.0
abbbbbbbbbbbbbbbbbbbbbbbbbccbbbbbbbbbbdbaaaabbcccccccdddddddddcccccccccccccccccccccbbccbbbcccccd,2.0
accccccccccbbbbbbbbbbbbbccccbbbbbbbbbcdaaaabbbcccccccddddddddcccbbbbbbcbbbbbbbbbbbbbbbbbbbbcbbbd,2.0
acccccccccccccccbccbbbbcccccbbbbbbbbbcdaaaabbbbccccccddddddddcccbbbbbbbbcbbbbbbbbbbbbbbbbbbcccbd,2.0
acccccbbbbbbbbbbbbbbbccccbbbbbbbbbcddaaaabbbbccccccddddddccccccccccccccccccccccccbccbbccccccbbbd,2.0
acbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcaaaaabccccccccccddddddcccccccccccccccccccccccccccccccccd,2.0
acccccccccccccccccccccccccccbbbbbbbbbbcaaaaabccccccccccccdddddddccbbbbbbccbccbcbbbbbbbbbbbbbbbbd,1.0
acccccccbcbbbbbbbbbbbbbbcccbbbbbbbbbbcdaaaabbbbccccccccdddddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
accbbbbbbbbbbbbbbbbbbbbbbccbbbbbbbbbbcdaaaabbbbccccccccdddddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
accccccccccccccccccccccccccccbbbccbcccccbaaaabccccccccccccdddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcdbaaabbbbbbccccccdddddddddcccccccccccccccccccccccccccccccccd,1.0
acccccccccccbbbbbbbbbbbccccbbbbbbbbbcdbaaaabbbbccccccdddddddccccbbbbcccccccbbcbbbbbbbbbbbcccccbd,2.0
acccccccccccccccccbbbccbbbbbbbbbbbccaaaaabccccccccccddddddcccccccccccccccccccccccccccccccccccccd,2.0
abbbbbbbbbbbbbbbbbbbbbbbccccbbbbbbbbbddaaaabbbbcccccccddddddcccccccccccccccccccccccccccccccccccd,2.0
abbbbbbbbbbbbbbbbbbbbbbcbbbbbbbbbbbccaaaabbccccccccccddddddccccccccccccccccccccccccccccccccccccd,2.0
abbbbbbbbbbbbbbbbbbbbbcccbbbbbbbbbcddaaaabbbcccccccccddddddddcccbbbbcccccbbbbbbbbbbbbbbbbbbbbbbd,1.0
abbbbbbbbbbbbbbcbbbbbbccccbbbbbbbbccccaaaaabcccccccccccddddddccccccccccccccccccccccccccccccccccd,2.0
accccccccccccccccccccccccccccbbbcbbbbbccaaaaabccccccccccccdddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
acccccccbccbccbbbbbbbbcccccbbbbbbbbbcdbaaabbbcccccccccddddddddcccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
abbbbbbbbbbbbbbbbbbbbbbbbbcbbbbbbbbbbcdaaaabbbcccccccddddddddcccccccccccccccccccccccccccccccccbd,2.0
accccccccccccccccccccccccbbbccccccccaaaabcccccccccccddddddccccccccccbccbbbbbbbbbbbbbbbbbcbbbbbbd,2.0
accccccbccbbbbbbbbbbbccccbbbbbbbbbcddaaabbbbccccccccdddddddddcccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbdcaaaabbbccccccccdddddddddcccccbccccccccbbbbbbbbbbbbbbbbbbbbd,1.0
abbcccbbbbbbbbbbbbbbbbccccbbbbbbbbbcdbaaaabbcccccccddddddddccccbbbcccccccbbbbbbbbbbbbbbbbbcccbbd,2.0
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbdcaaaabbbbbcccccccddddddddcccbbbbcccccbbbbbbbbbbbbbbbbbbbbd,1.0
acccccccccbbbbbbbbbbbbccccbbbbbbbbbcdbaaabbbbccccccccdddddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
acccccccccccccccccccccccccccccbbbbbbbcdcaaaabbbbccccccdddddddcccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,2.0
abbbbbbbbbbbbbbbbbbbbbcbbbbbbbbbbbcdaaaabbbbccccccddddddddcccccccccccccccccccccccccccccccccccccd,2.0
abbbbbbbbbbbbbbbbbbbbbbccbbbbbbbcccccaaaabbcccccccccdddddddcccccccccccccccccccccccccccccccccbbbd,2.0
acccccccccccccccccccbccccccbbbbbbbbcddaaaabbbbbccccccddddddccccbbbcccccccccbbbbbbbbbbbbbbbcccbbd,2.0
accccbbbbbbbbbbbbbbbccccbbbbbbbbbbdcaaaabbbccccccccdddddddddcccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
acccccccccccccccccccccccccbbbbbcccccccaaaabcccccccccccddddddcccccccbcbbbbbbbbbbbbbbbbbbbbbccbbbd,2.0
accccccccccccccccccccccccccbbbbbbbbbcdaaaabbbcccccccddddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,2.0
acccccccccccccccbbcbccccccbbbbbbbbcdcaaabbbbccccccccddddddddcccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
abbbbbbbbbbbbbbbbbbbbbbbbccbbbbbbbbbbcdaaaabbbcccccccddddddddcccccbcccccccbbbbbbbbbbbbbbbbccccbd,2.0
accccccccccccccccccccccccccccbbbbbbbcdcaaaabbbcccccccdddddddcccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,2.0
accccccccccccccccccbbbccccbbbbbbbbbbcbaaaabccccccccccccdddddddcccbbbbbccbcccbcbbbbbbbbbbbbbbbbbd,1.0
accbbbbbbbbbbbbbbbbbbbbbbcccbbbbbbbbbcdbaaabbbbccccccccdddddddddcccbbbbbccbbbbbbbbbbbbbbbbbbbbbd,1.0
accccccccccccccccccccccccccccbbbbbbbbbdcaaaabbbbccccccdddddddcccbbbbbbbbbbbbbbbbbbbbbbbbbbbccbbd,2.0
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcbaaabbbbccccccccdddddddddcccccccccccccccccccccccccccccccccccd,1.0
accccccccccccbbbbbbbbbcccccbbbbbbbbcdcaaaabbbcccccccdddddddcccccbbccccccccbbbbbbbbbbbbbbbccbbbbd,2.0
acccccccccccccccbbbbbbbbbccccbbbbbbbbbcdbaaaabbbbccccccdddddddcccbbbbbbccccbbbbbbbbbbbbbbbbbbccd,2.0
acccccccccccccccccccccccccbbbbbbcccccbaaaabbccccccccccddddddcccccccccccbcccbcccccccccccccccbbbbd,2.0
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbdcaaaabbbbbbccccdddddddcccccccccccccccccccccccccccccccccccd,2.0
accccbbbbbbbbbbbbbbbcccccbbbbbbbbbddaaaabbbbccccccccddddddddcccbbbbbccbcbbbbbbbbbbbbbbbbbbbbbbbd,1.0
abbbbbccccbbbbbbbbbbbbbbcccbbbbbbbbbbcdaaaabbbcccccccddddddddcccccbbbcccccbbbbbbbbbbbbbbbcccbbbd,2.0
accccccbbbbbbbbbbbbbbbbbbcccbbbbbbbbbbccaaaabbccccccccccddddddddcccbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
accccccbbbcbbbbbbbbbbbbccbbbbbbbbbbbcaaaaabbcccccccccccdddddddcccbcccccccccccccccccbbcccccbcccbd,1.0
acccccccccccccccbbcbbccccccbbbbbbbbcdbaaabbbcccccccccddddddddcccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
accccccccccccccccccccccccbbbccccccccaaaaabbccccccccccdddddccbbbbbbbbbbbcbcbcbbbbbcbbbbcccccbbbbd,2.0
accccccccccccccccccccccccccccbbbbbbbbddaaaabbbbbbbcccccdddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbccbbd,2.0
abbbbbbbbbbbbbbbbbbbbbbbccbbbbbbbbbbbdaaaabbbbccccccccdddddddddcccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
acccccccccccccccccccccccccccbbbbbbbcddaaaabbbbcccccccccdddddccccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
acccccccccccbbbbbbbbbbbbcccbbbbbbbbbbdaaaaabbbbbcccccdddddddcccbbbbbcccccccccccccccccccccccccccd,2.0
accccccccccccccccccccbccccccbbbbbbbbbcdbaaaabbbcccccccdddddddcccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,2.0
acccccccccccccbbbbbbbbbbccccbbbbbbbbbcdbaaaabbbbccccccdddddddccccbbbcccccccbbbbbbbbbbbbbbbbbccbd,2.0
acccccccccccccccbbbbbbbbcccccbbbbbbbbbcdcaaabbbbbccccccddddddccccbbbbccccccbbbbbbbbbbbbbbbbbcccd,2.0
acccccccccccccccccccccccccccbbbbbbbbddcaaabbbbbccccccddddddccccbbbbbcccccbbbbbbbbbbbbbbbbbcbbbbd,2.0
abbbbbbbbbbbbbbbbbbbbbbbccbbbbbbbbbbcdaaaaabbbcccccccdddddddcccccccccccccccccccccccccccccccccccd,2.0
acccccccccccccccccccccccccbbbbbbbcbbccaaaabccccccccccccdddddddccbbbbbbbccbbbbbbbbbbbbbbbbbbbbbbd,1.0
acccccccccccccccccccbccbcccccbbbbbbbbbcdbaaaabbbccccccddddddddcccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,2.0
abcccccccccccccccccccccccbbbbbcccccdaaaaaccccccccccccddddddddcccccccccbccbbbbbbbbbbbbbbbbbbbbbbd,1.0
abbbbbbbbbbbbbbbbbbbbbccccbbbbbbbbbcdbaaabbbbccccccccdddddddddcccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbdcaaaabbbbcccccccdddddddddcccccbccccccccccbbbbbbbbbbbbbbbbbbd,1.0
accccccccccccccccccccccccccbbbbbbbbddbaaabbbbbccccccddddddccccbbbbbbbbbbbbbbbbbbbbbbbbbbbbccbbbd,2.0
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbccaaaabbbcccccccccdddddddddccbbbbcbccbbbbbbbbbbbbbbbbbbbbbbd,1.0
accccccccccbbbbbbbbbbbbbccccbbbbbbbbbcdaaaabbbbbccccccdddddddcccbbbbbccccccccbbbbbbbbbbbbcccccbd,2.0
accccccccccccccccccccccccccccbbbbbbbcddaaaabbbbbccccccddddddcccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcbd,2.0
acbbbbbbbbbbbbbbbbbbbbbbbbcccbbbbbbbbbcdbaaabbbbccccccccdddddddddcccbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
acbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbdaaaaabbbbbcccccdddddddccccbbbccccccccccccccccccccccccccccccd,2.0
acccccccccccccccccbcccccccccbbbbbbbbbcdbaaaabbcccccccddddddddcccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,2.0
accccccccccbbbcbbbbbbbbbcccbbbbbbbbbbcdaaaabbbbccccccccdddddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
acccccbbbbbbbbbbbbbbbbbccccbbbbbbbbbcdcaaabbbbbccccccddddddcccccccccccccccccccccccccccccccccccbd,2.0
accccccccccccccbbcbbbcccccbbbbbbbbcdbaaabbbbcccccccdddddddcccbbbbbbccccbbbbbbbbbbbbbbbccbbbbbbbd,2.0
abbbbbbbbbbbbbbbbbbbbbbbbbccbbbbbbbbbbdcaaaabbbccccccccdddddddddccccbbbcccccbbbbbbbbbbbbbbbbbbbd,1.0
acccccccccccccccccccccccbbbbbbccbbccaaaabbcccccccccccddddddddcccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
abbbbbbbbbbbbbbbbbbbbbbbbccbbbbbbbbcddaaaabbbbbcccccdddddddccccccccccccccccccccccccccccccccccccd,2.0
acccccccccccccccccccccccccccccbbbbbbbcddaaaabbcccccccccccdddddccccbbbbbbcbbbbbbbbbbbbbbbbbbbbbbd,1.0
acccccccccccccccccccccccccccbbbbbbbbbddaaaabbbbbccccccddddddccccbbbbcccccccbbbbbbbbbbbbbbbbcccbd,2.0
accccccccbbbbbbbbbbbbbbcccbbbbbbbbbbdcaaaabbbbccccccdddddddccccbcccccccccccbbbbbbbbbbbbbbbccccbd,2.0
acccccccccccccccccccccccccccbbbbbbbcbcccaaaabbcccccccccccdddddddcccbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
acccccccccbbbbbbbbbbbbcccccbbbbbbbbcddaaaabbbcccccccccddddddddccbbbbbbbbcbbbbbbbbbbbbbbbbbbbbbbd,1.0
abbbbbbbbbbbbbbbbbbbbbbcccbbbbbbbbbcddaaaabbbcccccccccddddddddcccbbccccccccbbbbbbbbbbbbbbbbbbbbd,1.0
accccccccccccccccccccccccccbbbbbbbbbcdaaaabbbcccccccddddddddcccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,2.0
acccccccccccbcbbbbbbbbccccbbbbbbbbbbdcaaaabbbcccccccccddddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
acbbccccccbbbbbbbbbbbbbbbbcccbbbbbbbbbbdbaaaabbbcccccccdddddddccccbbbbbcccccbbbbbbbbbbbbbbbccccd,2.0
acccccccccccbbbbbbbbbbbbccccbbbbbbbbbcdaaaabbbbccccccddddddddcccbbbbbccbbbbbbbbbbbbbbbbbbbccbbbd,2.0
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbdbaaabbbbbcccccccdddddddddcccccccccccccccccccccccccccbccccd,1.0
accccccccccccccccccccccccbbbbbbbbbcdaaaaabbbccccccddddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,2.0
acccccccccccbcbcbbbbccccccbbbbbbbbcdcaaaabbbcccccccdddddddccccbbbbcccccbbbbbbbbbbbbbbbbcccbbbbbd,2.0
abbbbbbbbbbbbbbbbbbbbbbbcbbbbbbbbbbbdbaaaabbbbccccccdddddddcccccccccccccccccccccccccccccccccbbbd,2.0
abbbbbbbbbbbbbbbbbbbbbbccbbbbbbbbbbbcaaaabbccccccccccccdddddddcccccccccccccccccccccccccbccccccbd,1.0
abcccbbbbbbbbbbbbbbbbbcccccbbbbbbbbbcdbaaabbbbccccccccddddddddcccbbbbbbcccbbbbbbbbbbbbbbbbbbbbbd,1.0
accccccccccccccccccccbbccccccbbbbbbbbcdcaaaabbbcccccccdddddddcccbbbbbbbbcbbbbbbbbbbbbbbbbbbbcbbd,2.0
acccccccccccccccccccccccccccbbccccccccdaaaabbccccccccccddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,2.0
abbbbbbbbbbbbbbbbbbbbbbbbbbcbbbbbbbbbcdbaaabbbbccccccccdddddddddcccbbbbbcccbbbbbbbbbbbbbbbbbbbbd,1.0
abbbbbbbbbbbbbbbbbbbbbbcccbbbbbbbbbcddaaabbbcccccccccccdddddccccccccccccccccccbbbbbbbbbbbbbbbbbd,1.0
abbbbbbbbbbbbbbbbbbbbbbbbccccbbbbbbbbddaaaabbbbcccccccddddddcccccccccccccccccccccccccccccccccbbd,2.0
